name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,conditions,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/07/03,0,-8.2,-4.3,-4.4,-15.3,-9.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/08/03,1.1,-5.4,-1.7,0.1,-9.2,-3.7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/09/03,4,1,2.9,0.1,-3.6,-1.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/10/03,7.1,3,4.8,4.4,-2.9,0.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/11/03,6.1,0,3.5,5.1,-7.1,-1.4,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/12/03,0,-4,-1.9,-6.2,-10.7,-7.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/13/03,-1.9,-7.2,-4.2,-4,-12.1,-8.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/14/03,0.1,-3.9,-1.5,-1.7,-10.8,-7.2,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/15/03,2,-2,0.2,-0.3,-6.8,-3.7,Overcast,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/16/03,6.1,1,3.6,5.2,-3.7,0.2,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/17/03,5,-1,1.9,-0.1,-7.2,-3.7,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/18/03,1,-3,-1.1,-5.1,-10.1,-7.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/19/03,1.1,-2,-0.3,-3.7,-8.7,-5.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/20/03,-1,-6,-3.9,-6.8,-11.3,-9.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/21/03,5,-2.9,2.1,0,-9.6,-3.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/22/03,6.5,4.1,5.3,4.1,-1.1,0.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/23/03,7,3.6,5.3,6.1,0.7,3.7,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/24/03,6,3,3.9,3,-1.5,0.8,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/25/03,3,-1.1,1.5,-1.2,-6.5,-3.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/26/03,7,-0.9,2.5,2.3,-7.4,-2.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/27/03,5.1,0,2.1,5.1,-3.1,0.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/28/03,6.2,-0.9,2.8,4.2,-2.4,0.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/29/03,7.1,5.1,6,6.7,2.3,4.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/30/03,7,2,3.9,6,-4.9,-1.1,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/31/03,7.1,1,3.6,1.9,-4.8,-1.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/01/04,3,0.1,2.2,1.7,-5,-1.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/02/04,8,2,4.7,6.3,-2.4,2,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/03/04,12.3,5.1,8.3,12.3,1.5,6.1,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/04/04,6,-0.4,1.6,2.3,-7.1,-3.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/05/04,-1,-4.9,-3.5,-6.6,-11.8,-9.3,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/06/04,-3,-10,-6.4,-9.6,-21.8,-15.8,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/07/04,-6,-11,-8.5,-14.4,-23,-18.8,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/08/04,-3.1,-13,-8.7,-10.5,-21.2,-14.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/09/04,-14.9,-21,-18.4,-23.3,-32.6,-27.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/10/04,-8.1,-20,-15.6,-16,-29.3,-21.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/11/04,0,-7.5,-3,-4.7,-17,-10.8,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/12/04,0.1,-1.4,-0.3,0,-7.4,-3.7,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/13/04,1.1,-18.9,-7.2,-5.5,-29.2,-15.2,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/14/04,-11,-20.9,-16.5,-18.8,-31.1,-25.2,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/15/04,-14.4,-20.9,-19.3,-24.7,-32.2,-29.5,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/16/04,-9,-21,-13.8,-16.7,-31.7,-22.4,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/17/04,-3,-14,-9.3,-8,-19.6,-13.8,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/18/04,-2,-10,-4.3,-7.7,-18.5,-11.5,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/19/04,-8,-12.9,-10.5,-15.4,-19.9,-18.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/20/04,-9.9,-13,-11.5,-16.2,-22.7,-19.3,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/21/04,-2,-14,-8.5,-10.7,-21,-15.3,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/22/04,-1.1,-12,-7.1,-7.4,-22,-15.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/23/04,-9.9,-14,-12,-17.5,-25.1,-21.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/24/04,-12,-17.1,-15.3,-17.4,-28.7,-23.3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/25/04,-8.9,-19,-13.3,-9,-24.4,-16.3,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/26/04,-8.1,-13.4,-10.4,-17.9,-24.7,-20.8,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/27/04,-2,-8.1,-3.6,-2,-18.1,-10.8,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/28/04,-3,-6.7,-4.7,-8.1,-14.4,-12.1,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/29/04,-5,-12.5,-9,-14.1,-22.7,-19.4,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/30/04,-7,-11,-8.8,-15.1,-21.7,-19,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/31/04,-5,-12.4,-8.6,-10.8,-18.7,-14.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/01/04,-3,-9,-6.6,-5.2,-14.4,-10.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/02/04,1,-11.4,-3.3,-5.6,-14.8,-9,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/03/04,2.1,0.1,1.5,-0.3,-4.3,-2.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/04/04,2,-7,-3.2,-3.2,-15.1,-10.7,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/05/04,-1,-8.1,-5,-6.1,-14.4,-10.5,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/06/04,3.1,-2.8,0.6,-0.7,-10.5,-4.9,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/07/04,1,-10,-4.5,-3.7,-17.3,-11.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/08/04,-2,-12,-6.7,-9.4,-19.3,-13.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/09/04,3,-2.1,0.4,-3.5,-10.4,-6.8,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/10/04,0.1,-2,-0.3,-5.8,-8.6,-7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/11/04,-2,-5,-3.3,-5.7,-10.7,-8.5,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/12/04,-0.9,-4,-1.9,-1,-10.4,-4.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/13/04,0.5,-4,-1.6,-7.3,-12.2,-9.9,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/14/04,0,-10,-4.7,-6.1,-18.5,-12.5,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/15/04,-10,-16.2,-12,-13,-25.3,-18.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/16/04,-5,-12.2,-7.7,-5,-19.8,-12.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/17/04,-1,-5.6,-3.3,-4,-11,-7.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/18/04,0,-5.9,-2.2,-3.4,-10,-6.8,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/19/04,3,-1,0.8,3,-5.8,-2.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/20/04,2.1,0.6,1.1,-1.3,-6.7,-4.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/21/04,3,-0.2,1.2,-0.3,-6.9,-5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/22/04,2,-1.7,0.1,-1,-7.5,-4.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/23/04,-0.9,-4,-2,-4.8,-9.3,-6.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/24/04,1,-4.1,-2.1,-1,-10.8,-6.9,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/25/04,3,-4.1,-0.4,3,-9.4,-4.5,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/26/04,0.8,-3,-1.2,0.8,-8.4,-5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/27/04,2.1,-6,-1,0.8,-6,-2.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/28/04,7,-3,1.2,4.3,-6.7,-1.9,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/29/04,6.2,0.1,2.9,3.1,-3.9,-0.2,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/01/04,5.7,0.1,3.2,3.8,-2.4,0.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/02/04,8,3.2,5.4,5.2,0.2,1.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/03/04,5,2.7,3.7,5,-0.7,1.4,Overcast,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/04/04,7,1.1,3.6,6.2,-0.6,1.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/05/04,13,2.9,6.4,13,-3.4,3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/06/04,6.1,0,3,4.4,-5.9,-1.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/07/04,1.1,-0.9,0.5,-1.7,-6.3,-4.1,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/08/04,1,-1.2,-0.1,-2.6,-6.8,-4.6,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/09/04,2,-2,-0.1,0,-6.4,-2.8,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/10/04,5,-4,0.6,3.2,-4.8,-1.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/11/04,5.1,-0.9,2.4,2.9,-3,-0.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/12/04,2,-4.2,-2.2,-2.8,-12.2,-9.6,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/13/04,0.1,-8.7,-3.1,-4,-16.6,-9.2,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/14/04,4.1,-1,1.5,-0.3,-5.2,-3.1,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/15/04,3,-3,0.9,-2.4,-8.4,-5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/16/04,-2,-5,-2.9,-7.1,-12.9,-10.4,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/17/04,-2,-6.4,-4.3,-2.9,-14.2,-9.6,Snow, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/18/04,1,-4.1,-1.7,-1,-8.5,-4.9,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/19/04,3.1,-2.9,0.6,-0.9,-5.6,-2.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/20/04,6,1,2.9,2.4,-2.7,-0.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/21/04,3,-5,-1.8,-2.1,-12.5,-9.2,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/22/04,-2,-9.2,-5,-8.3,-16.5,-11.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/23/04,4,-1.9,1.5,1,-8.8,-4.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/24/04,4.1,0.8,2.8,4.1,-3.4,-0.1,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/25/04,10.3,5.1,7.2,10.3,2,5.7,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/26/04,10.3,6.3,8,10.3,4.2,6.9,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/27/04,12,4.6,8,12,2.3,6.3,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/28/04,8.1,4.1,5.5,3.9,-1.1,1.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/29/04,11.4,5,7.2,11.4,0.2,4.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/30/04,12.1,4.1,7.7,12.1,2.2,6.6,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,3/31/04,6.8,4.1,5.5,4.9,0.3,2.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/01/04,7,3,5.4,4.2,-1.7,1.6,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/02/04,7.1,3.7,5.8,4.8,1.3,3,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/03/04,6.1,3.7,4.6,4.5,0.4,2.4,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/04/04,3,-2,-0.6,-1.7,-10.4,-7.7,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/05/04,3,-6,-1.4,-2,-14.2,-7.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/06/04,6.1,-2,1.6,3.5,-6,-1.7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/07/04,9,2.7,5.2,6.3,-1,2.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/08/04,7.2,1.1,4.1,5.4,0.6,2.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/09/04,11.1,2.1,6.7,11.1,-0.7,4.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/10/04,8,1,5.1,6.4,-2.8,1.7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/11/04,5.1,0,2.6,4.1,-4,-0.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/12/04,7.1,2,4.9,4,-1.2,1.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/13/04,5,2.8,4,1.8,-2.6,-0.7,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/14/04,13,4,7.8,13,-0.3,5.4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/15/04,9.1,3,6.5,8,0.5,4.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/16/04,8.2,2.1,6.2,5.6,0,3.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/17/04,13.2,5.1,8.2,13.2,2.4,7.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/18/04,9,6.1,7.6,9,0.8,5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/19/04,17.2,5.4,10.7,17.2,3.4,9.8,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/20/04,8,3.5,5.7,5.7,-1,2.7,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/21/04,12.3,5.1,8.4,12.3,-0.6,5.9,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/22/04,14.8,7.4,10.2,14.8,4.8,9.2,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/23/04,9.9,4.9,7.7,7.9,3.2,5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/24/04,13,5.1,8.8,13,3,7.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/25/04,9,2.7,5,5.8,-4.6,-0.2,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/26/04,11.2,6.1,8.5,11.2,3.8,6.7,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/27/04,7.8,1,5.2,5,-3.4,1.1,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/28/04,9.1,-1,4.2,6.6,-4.3,1,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/29/04,15.4,6.9,11.3,15.4,4.4,10.7,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,4/30/04,17.2,10.1,12.4,17.2,10.1,12.4,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/01/04,19,10,12,19,7.5,11.7,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/02/04,9,4,7.4,7.9,-0.6,4.3,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/03/04,9,3,5.3,5.9,-1.1,1.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/04/04,10.2,0,5,10.2,-3.2,2.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/05/04,14,6.1,9.5,14,4.1,8.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/06/04,18,4.1,10.3,18,3.7,10,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/07/04,17.9,9,12.5,17.9,5.2,11.7,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/08/04,8.9,5.1,6.5,6,0.6,3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/09/04,12.1,6.1,8.9,12.1,4.1,7.9,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/10/04,27,7.1,13.6,27.5,6.5,13.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/11/04,18.6,11.3,15.7,18.6,11.3,15.7,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/12/04,18.2,12,14.9,18.2,12,14.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/13/04,21.2,10.3,15.4,21.2,10.3,15.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/14/04,20.3,11.2,15.6,20.3,11.2,15.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/15/04,16,9,12.9,16,6.1,12.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/16/04,15.1,6,10,15.1,4,9.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/17/04,13.2,7.1,10.8,13.2,5.8,10.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/18/04,22,11.3,14.8,22,11.3,14.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/19/04,16.4,11,13.9,16.4,11,13.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/20/04,21,10.1,13.8,21,10.1,13.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/21/04,18,12.2,15.1,18,12.2,15.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/22/04,14,10.1,12,14,10.1,12,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/23/04,14,10.1,11.6,14,10.1,11.6,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/24/04,20,9.9,14,20,9.5,14,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/25/04,13.2,9.7,11,13.2,7.1,10.9,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/26/04,21,10.1,14,21,10.1,14,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/27/04,14.2,8.1,11.9,14.2,7.6,11.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/28/04,16,10,13.4,16,10,13.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/29/04,15.2,7,10.9,15.2,4.3,10.2,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/30/04,17.1,8,13.4,17.1,6.8,13.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,5/31/04,14.3,9.7,11.7,14.3,5.6,11.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/01/04,16.3,9.2,13.1,16.3,8.1,13,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/02/04,16,12.1,13.6,16,12.1,13.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/03/04,19,12,15.1,19,12,15.1,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/04/04,16.1,10.9,13,16.1,10.9,13,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/05/04,14.3,12,13.6,14.3,12,13.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/06/04,17.1,11.7,14.3,17.1,11.7,14.3,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/07/04,23.2,14.1,17.8,23.2,14.1,17.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/08/04,22.4,14.2,18.7,22.4,14.2,18.7,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/09/04,28.1,17.3,21.6,30.1,17.3,21.9,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/10/04,20,13.1,15.2,20,13.1,15.2,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/11/04,16.1,13,14.6,16.1,13,14.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/12/04,18.1,10.9,15.2,18.1,10.9,15.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/13/04,18.2,14,16.2,18.2,14,16.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/14/04,24,16.2,19.5,24,16.2,19.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/15/04,23.1,16.1,19.1,23.1,16.1,19.1,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/16/04,19.2,15,17.8,19.2,15,17.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/17/04,21,17.4,18.7,21,17.4,18.7,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/18/04,25,16.1,19.9,25,16.1,19.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/19/04,19.8,13,16.3,19.8,13,16.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/20/04,21,11,15.2,21,11,15.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/21/04,20.2,13,16.4,20.2,13,16.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/22/04,23,14.9,18.5,23,14.9,18.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/23/04,24.8,13,18.1,24.8,13,18.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,6/24/04,25.1,13,18.4,25.1,13,18.4,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
