name,datetime,Month,Day ,Year,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,conditions,conditions contd
Toronto,12/29/05,12,29,2005,3.1,-0.9,1.8,0.5,-6.6,-2.6,Rain, Partially cloudy
Toronto,12/30/05,12,30,2005,-0.9,-4.9,-2.7,-4.8,-11.2,-7.5,Partially cloudy,
Toronto,12/31/05,12,31,2005,-1.3,-5.6,-3.8,-7.7,-14.8,-10.9,Snow, Partially cloudy
Toronto,1/01/06,1,1,2006,2.2,-4.6,-1.4,-0.5,-9.6,-4.3,Snow, Partially cloudy
Toronto,1/02/06,1,2,2006,3,0.8,2.2,-1.7,-5.4,-3.6,Rain, Partially cloudy
Toronto,1/03/06,1,3,2006,3,1.9,2.2,-0.6,-5,-3.5,Rain, Partially cloudy
Toronto,1/04/06,1,4,2006,5.5,2,4,5.5,-3.2,1.3,Rain, Partially cloudy
Toronto,1/05/06,1,5,2006,5.5,-1,2.4,3.8,-7.5,-2.4,Rain, Partially cloudy
Toronto,1/06/06,1,6,2006,-1.9,-8,-5.4,-8.3,-15.7,-12.1,Clear,
Toronto,1/07/06,1,7,2006,1,-5.7,-1.4,-3.6,-12,-7.5,Snow, Partially cloudy
Toronto,1/08/06,1,8,2006,3,-2,0.9,1,-6,-2.6,Rain,
Toronto,1/09/06,1,9,2006,4,2,3,0.3,-2.7,-1.1,Partially cloudy,
Toronto,1/10/06,1,10,2006,4,1,2.3,1,-3.4,-1.5,Partially cloudy,
Toronto,1/11/06,1,11,2006,7.9,2.7,5.2,6.3,-0.7,2.3,Rain, Partially cloudy
Toronto,1/12/06,1,12,2006,8.5,4.4,5.7,5.9,-0.1,2.7,Rain,
Toronto,1/13/06,1,13,2006,9.2,4.9,7.3,9.2,2.7,6,Clear,
Toronto,1/14/06,1,14,2006,8.2,-6.9,-0.4,8.2,-13.8,-6.7,Snow,
Toronto,1/15/06,1,15,2006,-7,-11.6,-9.5,-12.9,-19.3,-16.8,Clear,
Toronto,1/16/06,1,16,2006,-3,-12,-7.9,-9.8,-19,-14.3,Snow,
Toronto,1/17/06,1,17,2006,4.7,-3.4,0.6,1,-10.5,-6.1,Rain,
Toronto,1/18/06,1,18,2006,5.7,-1.7,2.4,3.7,-10.6,-3.2,Rain, Partially cloudy
Toronto,1/19/06,1,19,2006,4.1,-2,1.3,2.1,-9.7,-3.3,Rain,
Toronto,1/20/06,1,20,2006,11.1,2.1,6.7,11.1,-2.3,4.9,Partially cloudy,
Toronto,1/21/06,1,21,2006,2.1,-1,1.1,0.5,-5.5,-3.4,Rain, Partially cloudy
Toronto,1/22/06,1,22,2006,2.3,-2.9,0.2,2.3,-4.8,-2.1,Clear,
Toronto,1/23/06,1,23,2006,4.4,0,1.9,1.2,-5.3,-1.5,Clear,
Toronto,1/24/06,1,24,2006,4.8,-1,1.8,-1.1,-7.2,-4.1,Rain,
Toronto,1/25/06,1,25,2006,3,-5.9,-0.5,-1.9,-13.9,-7,Snow, Partially cloudy
Toronto,1/26/06,1,26,2006,-3.9,-11.9,-7.9,-7.3,-21.3,-14.9,Clear,
Toronto,1/27/06,1,27,2006,5.1,-7.2,-0.1,0.5,-10.9,-4.7,Snow,
Toronto,1/28/06,1,28,2006,8.5,2.7,5.5,6.9,-2,2.6,Clear,
Toronto,1/29/06,1,29,2006,6.2,3.1,4.4,6.2,-3.2,0.5,Rain, Partially cloudy
Toronto,1/30/06,1,30,2006,7.8,4,6.3,5.5,0.4,3.1,Rain, Partially cloudy
Toronto,1/31/06,1,31,2006,3.7,0.1,2,0.9,-5.5,-2.5,Rain, Partially cloudy
Toronto,2/01/06,2,1,2006,3.7,-1,1.8,0.9,-6.1,-2.6,Partially cloudy,
Toronto,2/02/06,2,2,2006,6.7,2.7,4.7,6.7,0.6,2.9,Rain, Partially cloudy
Toronto,2/03/06,2,3,2006,5.7,3.4,4.7,3.4,-0.3,1.2,Rain, Partially cloudy
Toronto,2/04/06,2,4,2006,4,1.7,3.3,3.4,-5.4,-1.6,Rain, Partially cloudy
Toronto,2/05/06,2,5,2006,3.7,-3,0.5,-0.7,-11.7,-7.1,Rain, Partially cloudy
Toronto,2/06/06,2,6,2006,-0.7,-4,-2.8,-8.5,-13.9,-11.3,Snow, Partially cloudy
Toronto,2/07/06,2,7,2006,-1,-4,-2.9,-5.6,-11.3,-8.9,Snow, Partially cloudy
Toronto,2/08/06,2,8,2006,-4,-8.7,-6.5,-7.3,-15.4,-12.2,Clear,
Toronto,2/09/06,2,9,2006,-4.3,-12.9,-6.3,-8.8,-19.2,-12.6,Clear,
Toronto,2/10/06,2,10,2006,-2.9,-8.6,-5.1,-5.9,-14.5,-9.5,Snow, Partially cloudy
Toronto,2/11/06,2,11,2006,-2.8,-6.7,-4.4,-6.2,-12.1,-9.5,Snow, Partially cloudy
Toronto,2/12/06,2,12,2006,-4,-9.7,-6.2,-8.4,-17.1,-12.2,Clear,
Toronto,2/13/06,2,13,2006,-1,-4.2,-2.8,-8.2,-11.8,-10.2,Partially cloudy,
Toronto,2/14/06,2,14,2006,3,-2.7,0.3,0.1,-9.8,-4.8,Rain, Partially cloudy
Toronto,2/15/06,2,15,2006,7,2,4.5,4.6,-3.1,1.2,Clear,
Toronto,2/16/06,2,16,2006,2.8,-1.6,-0.1,-2.7,-9.2,-6.2,Snow, Partially cloudy
Toronto,2/17/06,2,17,2006,7.4,-4.8,-1.4,3.8,-15.5,-9,Snow, Partially cloudy
Toronto,2/18/06,2,18,2006,-4.7,-13,-9.9,-14.7,-23.5,-19.8,Clear,
Toronto,2/19/06,2,19,2006,-6.7,-11.7,-8.9,-16,-21.5,-18.4,Clear,
Toronto,2/20/06,2,20,2006,-2.7,-8.7,-5.1,-9.8,-18.2,-13.3,Clear,
Toronto,2/21/06,2,21,2006,2.7,-2.7,-1.1,-3.2,-10.2,-7.4,Snow,
Toronto,2/22/06,2,22,2006,5.8,-2,1.9,2.2,-5.8,-1.7,Clear,
Toronto,2/23/06,2,23,2006,5.5,-2,1.6,1.5,-9.8,-2.1,Clear,
Toronto,2/24/06,2,24,2006,0,-6.4,-2.8,-3.7,-14.2,-8.8,Clear,
Toronto,2/25/06,2,25,2006,3,-5.7,-2.1,-0.6,-12.3,-8.2,Snow, Partially cloudy
Toronto,2/26/06,2,26,2006,-6,-12.3,-8.8,-11.8,-20,-15.8,Snow,
Toronto,2/27/06,2,27,2006,-3,-11,-7.2,-7,-16.1,-11.4,Snow,
Toronto,2/28/06,2,28,2006,-4,-10.4,-6.8,-11.3,-17,-13.9,Clear,
Toronto,3/01/06,3,1,2006,-1,-8,-4.2,-5.5,-13.8,-9.8,Clear,
Toronto,3/02/06,3,2,2006,-1,-6,-3.7,-2,-12.5,-7.7,Clear,
Toronto,3/03/06,3,3,2006,-3.6,-9.3,-5.9,-10,-16.6,-13,Clear,
Toronto,3/04/06,3,4,2006,3.3,-5,-1.5,-2.5,-11.9,-7.4,Clear,
Toronto,3/05/06,3,5,2006,4.3,-3.1,0.6,0.7,-8,-3.9,Clear,
Toronto,3/06/06,3,6,2006,1.7,-3.4,-1.3,-1.2,-8.6,-6,Clear,
Toronto,3/07/06,3,7,2006,2.4,-4.6,-0.9,1.7,-9.6,-4.9,Clear,
Toronto,3/08/06,3,8,2006,3.8,-1.6,1,-0.2,-5.5,-2.4,Clear,
Toronto,3/09/06,3,9,2006,9.9,3.7,6.5,9,-0.3,4.2,Rain, Partially cloudy
Toronto,3/10/06,3,10,2006,10,4.4,7.3,10,0.2,3.9,Rain, Partially cloudy
Toronto,3/11/06,3,11,2006,9.2,0.7,5.3,7.5,-0.5,2.9,Rain,
Toronto,3/12/06,3,12,2006,14.3,4.5,8.2,14.3,0.8,7.1,Rain, Partially cloudy
Toronto,3/13/06,3,13,2006,11.1,3.4,7.2,11.1,-2.6,4.4,Rain, Partially cloudy
Toronto,3/14/06,3,14,2006,9.7,-0.3,2.6,5.6,-7.8,-4.4,Rain, Partially cloudy
Toronto,3/15/06,3,15,2006,3.2,-0.7,1.2,-3.6,-8.9,-5.9,Partially cloudy,
Toronto,3/16/06,3,16,2006,4.5,-2,0.5,1.6,-8.1,-4.3,Clear,
Toronto,3/17/06,3,17,2006,1.1,-5.8,-2.4,-4.5,-12,-8.2,Clear,
Toronto,3/18/06,3,18,2006,0.1,-5.7,-2.9,-6.5,-12.6,-9.1,Clear,
Toronto,3/19/06,3,19,2006,2.1,-1.7,-0.4,-2.6,-8.7,-6.1,Partially cloudy,
Toronto,3/20/06,3,20,2006,-0.7,-5.1,-2.9,-4.8,-11.2,-8.6,Clear,
Toronto,3/21/06,3,21,2006,1.3,-6.1,-2.6,-3.1,-11.8,-8,Clear,
Toronto,3/22/06,3,22,2006,2.7,-2,0.3,-2.1,-8.3,-4.6,Partially cloudy,
Toronto,3/23/06,3,23,2006,3,0.1,1.9,1,-3.9,-1.1,Partially cloudy,
Toronto,3/24/06,3,24,2006,5,0.3,3.1,5,-2.7,1.1,Partially cloudy,
Toronto,3/25/06,3,25,2006,3.8,1.7,2.8,3.8,-0.1,1.4,Rain, Partially cloudy
Toronto,3/26/06,3,26,2006,8,2.1,4.9,5.3,-2.8,1.2,Rain,
Toronto,3/27/06,3,27,2006,10.1,1,5.7,10.1,-3.1,3.2,Clear,
Toronto,3/28/06,3,28,2006,9.5,2.1,5.9,8.5,1.4,4.9,Clear,
Toronto,3/29/06,3,29,2006,12.5,2.7,8.1,12.5,0.2,7.8,Clear,
Toronto,3/30/06,3,30,2006,13.6,3.7,8.7,13.6,3.7,8,Clear,
Toronto,3/31/06,3,31,2006,14,6.7,10.6,14,3.1,9.6,Rain,
Toronto,4/01/06,4,1,2006,11.8,5,9.3,11.8,2.1,7.7,Rain, Partially cloudy
Toronto,4/02/06,4,2,2006,7.5,2,5.2,5.1,-0.6,2.3,Clear,
Toronto,4/03/06,4,3,2006,11.1,4.6,7.2,11.1,-0.8,3.4,Rain, Partially cloudy
Toronto,4/04/06,4,4,2006,6.1,-0.7,2.9,1.4,-6.6,-2.7,Clear,
Toronto,4/05/06,4,5,2006,4.3,-2.3,1.5,0,-8.7,-3.1,Rain, Partially cloudy
Toronto,4/06/06,4,6,2006,11.5,2.7,6.8,11.5,-0.3,4.8,Rain,
Toronto,4/07/06,4,7,2006,7.5,2.9,5.9,7.5,-2.5,3.5,Rain, Partially cloudy
Toronto,4/08/06,4,8,2006,5,-3,1.2,1.5,-9,-3.5,Clear,
Toronto,4/09/06,4,9,2006,8.1,-0.3,3.9,5.6,-4.5,0.6,Clear,
Toronto,4/10/06,4,10,2006,13.2,3.7,7.9,13.2,0.6,6.8,Clear,
Toronto,4/11/06,4,11,2006,15,6.2,9.9,15,5.4,9.4,Clear,
Toronto,4/12/06,4,12,2006,14.3,9.1,11.3,14.3,6.3,10.7,Rain,
Toronto,4/13/06,4,13,2006,17.6,8.7,12.6,17.6,6,12,Rain,
Toronto,4/14/06,4,14,2006,11.3,6.8,9.4,11.3,2.3,8.1,Rain, Partially cloudy
Toronto,4/15/06,4,15,2006,16,7.9,11.6,16,5.9,11,Clear,
Toronto,4/16/06,4,16,2006,11.2,5.7,8.7,11.2,4,7.3,Clear,
Toronto,4/17/06,4,17,2006,11.4,6,8.9,11.4,2,6.6,Clear,
Toronto,4/18/06,4,18,2006,14,9.3,11.6,14,6.7,11.3,Clear,
Toronto,4/19/06,4,19,2006,16.3,10.5,13.9,16.3,10.5,13.9,Clear,
Toronto,4/20/06,4,20,2006,18.2,12.4,15.7,18.2,12.4,15.7,Clear,
Toronto,4/21/06,4,21,2006,19.4,11.6,14.5,19.4,11.6,14.5,Rain,
Toronto,4/22/06,4,22,2006,12.2,6.1,8.1,12.2,1,4.6,Rain, Partially cloudy
Toronto,4/23/06,4,23,2006,7.1,5.1,6.2,6.7,0.3,2.7,Rain, Partially cloudy
Toronto,4/24/06,4,24,2006,14,5,9.2,14,2.9,8.3,Rain, Partially cloudy
Toronto,4/25/06,4,25,2006,11,3,6.9,11,-2.6,3.7,Rain,
Toronto,4/26/06,4,26,2006,16,1.3,8.4,16,-2.7,6.5,Clear,
Toronto,4/27/06,4,27,2006,11.7,6,9.1,11.7,2.5,7.4,Clear,
Toronto,4/28/06,4,28,2006,9.5,4.3,7.3,8.8,0.3,4.9,Clear,
Toronto,4/29/06,4,29,2006,13.5,5.7,9.6,13.5,3.3,8.6,Clear,
Toronto,4/30/06,4,30,2006,16.9,9.7,12.8,16.9,6.7,12.3,Clear,
Toronto,5/01/06,5,1,2006,19.3,10.5,15,19.3,10.5,15,Clear,
Toronto,5/02/06,5,2,2006,16.5,11.4,14.3,16.5,11.4,14.3,Clear,
Toronto,5/03/06,5,3,2006,19,9.7,14.5,19,7.9,14.4,Clear,
Toronto,5/04/06,5,4,2006,23.2,11.2,16.1,23.2,11.2,16.1,Clear,
Toronto,5/05/06,5,5,2006,16.4,8.7,12.7,16.4,7,12.5,Clear,
Toronto,5/06/06,5,6,2006,12.3,5.8,8.8,12.3,1.5,7,Rain,
Toronto,5/07/06,5,7,2006,12,3.7,8.1,12,2.8,6.8,Clear,
Toronto,5/08/06,5,8,2006,20.6,7,13.4,20.6,6.1,13.1,Clear,
Toronto,5/09/06,5,9,2006,21,9,15.6,21,8.5,15.6,Rain,
Toronto,5/10/06,5,10,2006,21,13.7,16.3,21,13.7,16.3,Clear,
Toronto,5/11/06,5,11,2006,15.2,10.8,13.2,15.2,10.8,13.2,Rain, Partially cloudy
Toronto,5/12/06,5,12,2006,16.5,10.1,12.8,16.5,10.1,12.8,Rain,
Toronto,5/13/06,5,13,2006,16.1,10.1,13.5,16.1,10.1,13.5,Rain, Partially cloudy
Toronto,5/14/06,5,14,2006,15.5,10.7,12.6,15.5,10.7,12.6,Clear,
Toronto,5/15/06,5,15,2006,14.5,11,12.3,14.5,11,12.4,Rain,
Toronto,5/16/06,5,16,2006,14.7,10.1,12,14.7,10.1,12,Rain, Partially cloudy
Toronto,5/17/06,5,17,2006,18.4,10,13.7,18.4,10,13.7,Rain,
Toronto,5/18/06,5,18,2006,14.1,10.7,12.4,14.1,10.7,12.4,Rain, Partially cloudy
Toronto,5/19/06,5,19,2006,13.8,6.4,10.9,13.8,5.5,10.7,Rain,
Toronto,5/20/06,5,20,2006,15.3,8.3,12,15.3,5.8,11.4,Rain, Partially cloudy
Toronto,5/21/06,5,21,2006,13.6,6,8.8,13.6,1.8,5.8,Rain, Partially cloudy
Toronto,5/22/06,5,22,2006,10,5.1,7.7,10,1.8,5.3,Rain, Partially cloudy
Toronto,5/23/06,5,23,2006,17.2,5.6,11.8,17.2,2.4,10.6,Clear,
Toronto,5/24/06,5,24,2006,20.2,7.7,14.1,20.2,5.8,13.8,Rain,
Toronto,5/25/06,5,25,2006,18.5,12.5,15.6,18.5,12.5,15.7,Clear,
Toronto,5/26/06,5,26,2006,17.9,13.8,15.7,17.9,13.8,15.8,Rain, Partially cloudy
Toronto,5/27/06,5,27,2006,22.3,15,18.4,22.3,15,18.4,Rain,
Toronto,5/28/06,5,28,2006,22,14.4,18.1,22,14.4,18.1,Clear,
Toronto,5/29/06,5,29,2006,33.8,16.6,23.5,36.2,16.6,24.3,Clear,
Toronto,5/30/06,5,30,2006,31.5,20.9,26,34.9,20.9,27,Clear,
Toronto,5/31/06,5,31,2006,27.9,20.5,23.5,29.7,20.5,23.8,Clear,
Toronto,6/01/06,6,1,2006,21.7,17.5,20.1,21.7,17.5,20.1,Rain,
Toronto,6/02/06,6,2,2006,21.7,16.7,19.6,21.7,16.7,19.6,Clear,
Toronto,6/03/06,6,3,2006,17.7,14.3,16.3,17.7,14.3,16.3,Rain, Partially cloudy
Toronto,6/04/06,6,4,2006,21,14.3,17.1,21,14.3,17.1,Rain,
Toronto,6/05/06,6,5,2006,26.3,14.1,21.4,26.3,14.1,21.4,Rain,
Toronto,6/06/06,6,6,2006,23.2,16.4,20.1,23.2,16.4,20.1,Clear,
Toronto,6/07/06,6,7,2006,25.6,15.9,20.4,25.6,15.9,20.4,Rain,
Toronto,6/08/06,6,8,2006,21.5,17.4,20.2,21.5,17.4,20.2,Clear,
Toronto,6/09/06,6,9,2006,19,13,16.4,19,13,16.4,Rain, Partially cloudy
Toronto,6/10/06,6,10,2006,15.3,10,12.8,15.3,10,12.8,Rain,
Toronto,6/11/06,6,11,2006,18.3,9,13.4,18.3,6.9,13,Rain,
Toronto,6/12/06,6,12,2006,20.6,12.9,15.9,20.6,12.9,15.9,Partially cloudy,
Toronto,6/13/06,6,13,2006,23.3,13,17.7,23.3,13,17.7,Partially cloudy,
Toronto,6/14/06,6,14,2006,24.4,13.4,19,24.4,13.4,18.9,Partially cloudy,
Toronto,6/15/06,6,15,2006,24.7,15,20,24.7,15,20,Rain,
Toronto,6/16/06,6,16,2006,26.1,13.2,20.1,26.1,13.2,20.1,Rain,
Toronto,6/17/06,6,17,2006,30,18.9,24,31,18.9,24.4,Rain,
Toronto,6/18/06,6,18,2006,28.3,19.2,23.8,30.1,19.2,24.2,Rain,
Toronto,6/19/06,6,19,2006,24,18.6,21.2,24,18.6,21.2,Rain,
Toronto,6/20/06,6,20,2006,23.1,17.3,20.1,23.1,17.3,20.1,Clear,
Toronto,6/21/06,6,21,2006,21.5,12.8,18,21.5,12.8,18,Clear,
Toronto,6/22/06,6,22,2006,30.8,17.9,23.2,30.8,17.9,23.2,Rain,
Toronto,6/23/06,6,23,2006,22.9,19,20.7,22.9,19,20.7,Clear,
Toronto,6/24/06,6,24,2006,23.2,16.3,20.1,23.2,16.3,20.1,Clear,
Toronto,6/25/06,6,25,2006,24.9,18.3,21.5,24.9,18.3,21.5,Clear,
Toronto,6/26/06,6,26,2006,23.2,19.8,21,23.2,19.8,21.1,Clear,
Toronto,6/27/06,6,27,2006,24.1,18.8,20.9,24.1,18.8,21,Rain,
Toronto,6/28/06,6,28,2006,26.3,18.1,22,26.3,18.1,22,Clear,
Toronto,6/29/06,6,29,2006,23.1,17,19.1,23.1,17,19.1,Rain,
Toronto,6/30/06,6,30,2006,26,15.3,20.7,26,15.3,20.7,Rain,
Toronto,7/01/06,7,1,2006,25.9,17.5,21.7,25.9,17.5,21.8,Rain,
Toronto,7/02/06,7,2,2006,31,21.5,26,31.8,21.5,26.4,Rain,
Toronto,7/03/06,7,3,2006,26.2,18.6,22.7,26.2,18.6,22.8,Rain,
Toronto,7/04/06,7,4,2006,29,18.9,23,29.6,18.9,23.1,Rain,
Toronto,7/05/06,7,5,2006,22,15,18.6,22,15,18.6,Clear,
Toronto,7/06/06,7,6,2006,22.9,13.3,18.6,22.9,13.3,18.5,Clear,
Toronto,7/07/06,7,7,2006,25.9,14.5,20.2,25.9,14.5,20.2,Rain,
Toronto,7/08/06,7,8,2006,26.8,16.2,21.3,27.1,16.2,21.3,Rain,
Toronto,7/09/06,7,9,2006,26.2,16.5,21.3,26.2,16.5,21.3,Rain,
Toronto,7/10/06,7,10,2006,21.5,17.8,19.6,21.5,17.8,19.6,Rain,
Toronto,7/11/06,7,11,2006,24.5,16.5,20.8,24.5,16.5,20.8,Rain,
Toronto,7/12/06,7,12,2006,22.8,19.3,20.8,22.8,19.3,20.9,Rain, Partially cloudy
Toronto,7/13/06,7,13,2006,25.5,18.7,22.3,25.5,18.7,22.3,Rain,
Toronto,7/14/06,7,14,2006,29.4,20.1,24.8,31.9,20.1,25.5,Clear,
Toronto,7/15/06,7,15,2006,31.3,21.5,26.7,32.9,21.5,27.1,Rain,
Toronto,7/16/06,7,16,2006,31.3,20.8,26,33.4,20.8,27.1,Clear,
Toronto,7/17/06,7,17,2006,31.6,23.9,27.2,34.8,23.9,28.9,Clear,
Toronto,7/18/06,7,18,2006,27.2,21.9,24.5,28.1,21.9,24.6,Clear,
Toronto,7/19/06,7,19,2006,24.8,20.6,22.8,24.8,20.6,22.8,Clear,
Toronto,7/20/06,7,20,2006,26.5,21,23.5,26.5,21,23.5,Rain,
Toronto,7/21/06,7,21,2006,25.5,20.7,23.7,25.5,20.7,23.6,Rain,
Toronto,7/22/06,7,22,2006,22,18.3,20.6,22,18.3,20.6,Rain,
Toronto,7/23/06,7,23,2006,23.4,16,19.4,23.4,16,19.4,Rain,
Toronto,7/24/06,7,24,2006,27.5,15.3,21.6,28,15.3,21.6,Rain,
Toronto,7/25/06,7,25,2006,28.2,22.1,24.6,30.7,22.1,25.1,Clear,
Toronto,7/26/06,7,26,2006,28.6,22.1,24.8,31.4,22.1,25.2,Rain,
Toronto,7/27/06,7,27,2006,27.9,20.8,23.9,30.9,20.8,24.3,Rain,
Toronto,7/28/06,7,28,2006,26.8,20.2,23.9,29,20.2,24,Rain,
Toronto,7/29/06,7,29,2006,30,21.8,24.4,33.7,21.8,25.4,Rain,
Toronto,7/30/06,7,30,2006,25.2,21,23.2,25.2,21,23.2,Rain,
Toronto,7/31/06,7,31,2006,30.2,21.7,25.9,36.2,21.7,28.4,Rain,
Toronto,8/01/06,8,1,2006,35,24.8,29.3,41.5,24.8,33.7,Clear,
Toronto,8/02/06,8,2,2006,31.1,23.1,27.1,39,23.1,29.2,Clear,
Toronto,8/03/06,8,3,2006,24,20.9,22.4,24,20.9,22.4,Rain, Partially cloudy
Toronto,8/04/06,8,4,2006,29.7,19,24.5,29.7,19,24.4,Rain,
Toronto,8/05/06,8,5,2006,24.9,17.7,22,24.9,17.7,22,Clear,
Toronto,8/06/06,8,6,2006,25.5,20.1,23.1,25.5,20.1,23.1,Clear,
Toronto,8/07/06,8,7,2006,30,20.5,24.4,30.9,20.5,24.6,Rain,
Toronto,8/08/06,8,8,2006,23.9,18.3,21.1,23.9,18.3,21.1,Clear,
Toronto,8/09/06,8,9,2006,25.8,15.3,20.9,25.8,15.3,20.9,Clear,
Toronto,8/10/06,8,10,2006,25.3,19,22.2,25.3,19,22.2,Clear,
Toronto,8/11/06,8,11,2006,21.5,13.3,18.2,21.5,13.3,18.2,Clear,
Toronto,8/12/06,8,12,2006,22.5,15.3,19,22.5,15.3,19,Clear,
Toronto,8/13/06,8,13,2006,24.8,14.7,20.1,24.8,14.7,20.1,Clear,
Toronto,8/14/06,8,14,2006,24.5,16,20.3,24.5,16,20.3,Rain,
Toronto,8/15/06,8,15,2006,26,16.1,21.3,26,16.1,21.3,Rain,
Toronto,8/16/06,8,16,2006,24.5,17,21.1,24.5,17,21.1,Clear,
Toronto,8/17/06,8,17,2006,25.5,17.7,21.8,25.5,17.7,21.8,Clear,
Toronto,8/18/06,8,18,2006,28.5,20.3,24.3,29.7,20.3,24.5,Rain,
Toronto,8/19/06,8,19,2006,24.5,21.1,22.9,24.5,21.1,22.9,Rain,
Toronto,8/20/06,8,20,2006,21.2,19,20.4,21.2,19,20.3,Rain, Partially cloudy
Toronto,8/21/06,8,21,2006,26.4,14.3,20.8,26.4,14.3,20.8,Rain,
Toronto,8/22/06,8,22,2006,28,18.7,22.7,27.7,18.7,22.7,Rain,
Toronto,8/23/06,8,23,2006,25.1,16,20.3,25.1,16,20.3,Clear,
Toronto,8/24/06,8,24,2006,21.1,16.3,19,21.1,16.3,19,Rain,
Toronto,8/25/06,8,25,2006,19.7,16.1,18.2,19.7,16.1,18.2,Rain, Partially cloudy
Toronto,8/26/06,8,26,2006,21,15.3,18.5,21,15.3,18.4,Rain,
Toronto,8/27/06,8,27,2006,25.5,20.6,22.3,25.5,20.6,22.3,Rain,
Toronto,8/28/06,8,28,2006,23,19.3,21.1,23,19.3,21.1,Clear,
Toronto,8/29/06,8,29,2006,23.4,18,20.1,23.4,18,20.1,Rain,
Toronto,8/30/06,8,30,2006,20.8,16.3,18.5,20.8,16.3,18.5,Clear,
Toronto,8/31/06,8,31,2006,19.8,13,17.1,19.8,13,17.1,Clear,
Toronto,9/01/06,9,1,2006,21.1,15.3,18.8,21.1,15.3,18.8,Rain,
Toronto,9/02/06,9,2,2006,19.6,14,17.3,19.6,14,17.3,Rain,
Toronto,9/03/06,9,3,2006,18,13.1,15.2,18,13.1,15.2,Rain, Partially cloudy
Toronto,9/04/06,9,4,2006,20,13.3,17.4,20,13.3,17.4,Partially cloudy,
Toronto,9/05/06,9,5,2006,19.1,17,18.1,19.1,17,18.1,Rain, Partially cloudy
Toronto,9/06/06,9,6,2006,23,16.1,19.2,23,16.1,19.2,Rain,
Toronto,9/07/06,9,7,2006,22.8,17.7,20,22.8,17.7,20,Rain,
Toronto,9/08/06,9,8,2006,26.2,16.6,21.4,26.2,16.6,21.4,Rain,
Toronto,9/09/06,9,9,2006,19,13.3,16.9,19,13.3,16.9,Rain,
Toronto,9/10/06,9,10,2006,16.8,10.3,13.9,16.8,10.3,13.9,Clear,
Toronto,9/11/06,9,11,2006,17.7,11.3,15,17.7,11.3,15,Rain,
Toronto,9/12/06,9,12,2006,17.3,16,16.8,17.3,16,16.7,Rain, Partially cloudy
Toronto,9/13/06,9,13,2006,20.1,15.6,18,20.1,15.6,18,Rain, Partially cloudy
Toronto,9/14/06,9,14,2006,19,16.9,17.7,19,16.9,17.7,Rain, Partially cloudy
Toronto,9/15/06,9,15,2006,21,16.3,18.3,21,16.3,18.3,Rain, Partially cloudy
Toronto,9/16/06,9,16,2006,21,16.8,18.8,21,16.8,18.7,Partially cloudy,
Toronto,9/17/06,9,17,2006,23.5,16.7,19.4,23.5,16.7,19.4,Clear,
Toronto,9/18/06,9,18,2006,24.5,18,20.8,24.5,18,20.8,Clear,
Toronto,9/19/06,9,19,2006,19,14,16.4,19,14,16.3,Rain, Partially cloudy
Toronto,9/20/06,9,20,2006,15.3,11,13.5,15.3,11,13.5,Rain, Partially cloudy
Toronto,9/21/06,9,21,2006,17.5,8.1,12.9,17.5,5.9,12.4,Rain,
Toronto,9/22/06,9,22,2006,17.1,9.6,14.1,17.1,7.5,13.9,Rain,
Toronto,9/23/06,9,23,2006,23.5,17,19.6,23.5,17,19.7,Rain, Partially cloudy
Toronto,9/24/06,9,24,2006,20.1,13,17.8,20.1,13,17.8,Rain, Partially cloudy
Toronto,9/25/06,9,25,2006,17.7,9.6,13.6,17.7,7.5,13.5,Rain,
Toronto,9/26/06,9,26,2006,17.8,10,13.8,17.8,10,13.8,Rain,
Toronto,9/27/06,9,27,2006,21.2,10.3,15.8,21.2,10.3,15.8,Clear,
Toronto,9/28/06,9,28,2006,14.1,10,12.4,14.1,10,12.4,Rain, Partially cloudy
Toronto,9/29/06,9,29,2006,12.4,6,9.1,12.4,3.6,8.3,Rain,
Toronto,9/30/06,9,30,2006,15.1,8.7,11.5,15.1,7.5,11.3,Rain, Partially cloudy
Toronto,10/01/06,10,1,2006,16.8,10.4,13.3,16.8,10.4,13.3,Rain, Partially cloudy
Toronto,10/02/06,10,2,2006,17.8,7.8,12.7,17.8,6.5,12.4,Rain,
Toronto,10/03/06,10,3,2006,22,13.5,16.5,22,13.5,16.5,Rain,
Toronto,10/04/06,10,4,2006,17.9,11,14.7,17.9,11,14.8,Rain, Partially cloudy
Toronto,10/05/06,10,5,2006,13.4,6.4,9.7,13.4,3.1,8.4,Rain,
Toronto,10/06/06,10,6,2006,13.2,5.3,9.5,13.2,1.7,7.9,Rain,
Toronto,10/07/06,10,7,2006,15.7,6.7,11.1,15.7,6.7,11,Rain,
Toronto,10/08/06,10,8,2006,19.2,7,13.2,19.2,7,13.2,Clear,
Toronto,10/09/06,10,9,2006,20.5,11.5,15.6,20.5,11.5,15.6,Clear,
Toronto,10/10/06,10,10,2006,14,11.2,13,14,11.2,13,Clear,
Toronto,10/11/06,10,11,2006,17.8,13,15.2,17.8,13,15.1,Rain, Partially cloudy
Toronto,10/12/06,10,12,2006,15,2.3,7.4,15,-3.5,3.6,Rain, Partially cloudy
Toronto,10/13/06,10,13,2006,7.3,2.3,4.9,3.1,-3.8,-0.5,Rain,
